nohup: 忽略输入
2025-01-12 12:26:25.049692: I tensorflow/core/util/port.cc:110] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2025-01-12 12:26:25.099338: I tensorflow/core/platform/cpu_feature_guard.cc:182] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2025-01-12 12:26:25.860171: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
Namespace(add_num_times=2, alpha=0.4, anneal_cap=0.2, bert_mask_prob=0.3, best_metric='NDCG@10', block_num=2, cand_num=100, ch=True, context_window=2, dataset_path='data/KuaiRand/kuai.csv', decay_step=5, device='cpu', dilations=[1, 4], dropout=0.3, early_stop=True, embedding_size=32, epochs=100, eval=True, factor_num=128, gamma=0.5, hidden_size=128, hidden_size_list=[128, 128], init_method='default', is_mp=False, is_parallel=False, is_pretrain=1, item_min=10, k=20, kd=False, kernel_size=3, l2_emb=0.0, latent_dim=128, lifelong_eval=True, ll_max_itemnum=0, local_rank=None, loss_type='BPR', lr=0.0001, max_len=20, mess_dropout=0.1, metric_ks=[5, 20], model_name='mmoe', mtl_task_num=6, negsample_savefolder='./data/neg_data/', negsample_size=99, node_dropout=0.1, num_embedding=1, num_gpu=1, num_groups=4, num_heads=4, num_items=1, num_labels=1, num_ng=4, num_users=1, optimizer='default', pad_token=0, pretrain_path='', prun_rate=0, re_epochs=20, reg_1=0.0, reg_2=0.0, rho=0.5, sample='random', sample_method='high-pop', sample_ratio=0.3, save_path='./checkpoint/', seed=100, source_path='', target_path='', task=-1, task1_out=0, task2_out=0, task3_out=0, task4_out=0, task_name='mtl', task_num=4, temp=7, test_batch_size=4096, test_method='ufo', test_size=0.1, total_anneal_steps=1000, train_batch_size=4096, user_profile='gender', val_batch_size=4096, val_method='ufo', val_size=0.1111, valid_rate=100, weight_decay=0.0)
digit_columns: ['show_user_num', 'play_user_num', 'complete_play_user_num', 'valid_play_user_num'] to index
  0%|          | 0/4 [00:00<?, ?it/s] 25%|██▌       | 1/4 [00:00<00:00,  6.15it/s] 50%|█████     | 2/4 [00:00<00:00,  6.27it/s] 75%|███████▌  | 3/4 [00:00<00:00,  6.43it/s]100%|██████████| 4/4 [00:00<00:00,  6.55it/s]100%|██████████| 4/4 [00:00<00:00,  6.46it/s]
categorical_columns: ['user_id', 'video_id', 'follow_user_num_range', 'tab', 'fans_user_num_range', 'friend_user_num_range', 'author_id', 'video_type', 'music_type', 'show_user_num', 'play_user_num', 'complete_play_user_num', 'valid_play_user_num'] to index
  0%|          | 0/13 [00:00<?, ?it/s] 15%|█▌        | 2/13 [00:00<00:01, 10.26it/s] 31%|███       | 4/13 [00:00<00:01,  8.52it/s] 38%|███▊      | 5/13 [00:00<00:01,  7.17it/s] 46%|████▌     | 6/13 [00:00<00:01,  6.60it/s] 54%|█████▍    | 7/13 [00:00<00:00,  6.68it/s] 62%|██████▏   | 8/13 [00:01<00:00,  6.21it/s] 77%|███████▋  | 10/13 [00:01<00:00,  8.54it/s] 92%|█████████▏| 12/13 [00:01<00:00, 10.35it/s]100%|██████████| 13/13 [00:01<00:00,  8.72it/s]
0it [00:00, ?it/s]19it [00:00, 199.36it/s]
Epoch 1 train loss is 4.179, total scene, click auc is 0.586, like auc is 0.502, follow auc is 0.504, 5s auc is 0.592, 10s auc is 0.575, 18s auc is 0.565
Epoch 96 val loss is 2.196, scene 4, click auc is 0.707, like auc is 0.719, follow auc is 0.740, 5s auc is 0.701, 10s auc is 0.712, 18s auc is 0.712
Epoch 97 train loss is 2.194, total scene, click auc is 0.790, like auc is 0.793, follow auc is 0.812, 5s auc is 0.794, 10s auc is 0.794, 18s auc is 0.805
Epoch 97 val loss is 2.297, total scene, click auc is 0.765, like auc is 0.765, follow auc is 0.765, 5s auc is 0.771, 10s auc is 0.768, 18s auc is 0.778
Epoch 97 val loss is 2.194, scene 1, click auc is 0.649, like auc is 0.661, follow auc is 0.652, 5s auc is 0.668, 10s auc is 0.681, 18s auc is 0.701
Epoch 97 val loss is 2.194, scene 2, click auc is 0.716, like auc is 0.752, follow auc is 0.745, 5s auc is 0.706, 10s auc is 0.719, 18s auc is 0.740
Epoch 97 val loss is 2.194, scene 3, click auc is 0.725, like auc is 0.740, follow auc is 0.722, 5s auc is 0.729, 10s auc is 0.739, 18s auc is 0.752
Epoch 97 val loss is 2.194, scene 4, click auc is 0.707, like auc is 0.719, follow auc is 0.765, 5s auc is 0.702, 10s auc is 0.712, 18s auc is 0.712
Epoch 98 train loss is 2.193, total scene, click auc is 0.790, like auc is 0.794, follow auc is 0.812, 5s auc is 0.794, 10s auc is 0.794, 18s auc is 0.805
Epoch 98 val loss is 2.297, total scene, click auc is 0.765, like auc is 0.766, follow auc is 0.765, 5s auc is 0.771, 10s auc is 0.768, 18s auc is 0.778
Epoch 98 val loss is 2.193, scene 1, click auc is 0.649, like auc is 0.662, follow auc is 0.640, 5s auc is 0.668, 10s auc is 0.682, 18s auc is 0.701
Epoch 98 val loss is 2.193, scene 2, click auc is 0.716, like auc is 0.753, follow auc is 0.747, 5s auc is 0.706, 10s auc is 0.720, 18s auc is 0.740
Epoch 98 val loss is 2.193, scene 3, click auc is 0.726, like auc is 0.740, follow auc is 0.718, 5s auc is 0.729, 10s auc is 0.739, 18s auc is 0.752
Epoch 98 val loss is 2.193, scene 4, click auc is 0.707, like auc is 0.721, follow auc is 0.738, 5s auc is 0.702, 10s auc is 0.713, 18s auc is 0.713
Epoch 99 train loss is 2.191, total scene, click auc is 0.790, like auc is 0.795, follow auc is 0.811, 5s auc is 0.795, 10s auc is 0.795, 18s auc is 0.806
Epoch 99 val loss is 2.295, total scene, click auc is 0.765, like auc is 0.767, follow auc is 0.767, 5s auc is 0.771, 10s auc is 0.769, 18s auc is 0.779
Epoch 99 val loss is 2.191, scene 1, click auc is 0.649, like auc is 0.665, follow auc is 0.659, 5s auc is 0.669, 10s auc is 0.682, 18s auc is 0.702
Epoch 99 val loss is 2.191, scene 2, click auc is 0.717, like auc is 0.754, follow auc is 0.749, 5s auc is 0.706, 10s auc is 0.720, 18s auc is 0.741
Epoch 99 val loss is 2.191, scene 3, click auc is 0.726, like auc is 0.740, follow auc is 0.721, 5s auc is 0.730, 10s auc is 0.739, 18s auc is 0.752
Epoch 99 val loss is 2.191, scene 4, click auc is 0.708, like auc is 0.721, follow auc is 0.746, 5s auc is 0.702, 10s auc is 0.713, 18s auc is 0.713
Epoch 100 train loss is 2.190, total scene, click auc is 0.791, like auc is 0.796, follow auc is 0.811, 5s auc is 0.795, 10s auc is 0.795, 18s auc is 0.806
Epoch 100 val loss is 2.294, total scene, click auc is 0.765, like auc is 0.767, follow auc is 0.767, 5s auc is 0.771, 10s auc is 0.769, 18s auc is 0.779
Epoch 100 val loss is 2.190, scene 1, click auc is 0.650, like auc is 0.666, follow auc is 0.673, 5s auc is 0.669, 10s auc is 0.683, 18s auc is 0.702
Epoch 100 val loss is 2.190, scene 2, click auc is 0.717, like auc is 0.755, follow auc is 0.748, 5s auc is 0.707, 10s auc is 0.720, 18s auc is 0.741
Epoch 100 val loss is 2.190, scene 3, click auc is 0.726, like auc is 0.739, follow auc is 0.719, 5s auc is 0.730, 10s auc is 0.740, 18s auc is 0.752
Epoch 100 val loss is 2.190, scene 4, click auc is 0.708, like auc is 0.721, follow auc is 0.747, 5s auc is 0.702, 10s auc is 0.713, 18s auc is 0.713
